"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Mar 31 06:21:30 GMT 2025","Mon Mar 31 06:21:30 GMT 2025","156","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userWithRestrictedRoleCannotCreateProjectTest","User with restricted role should not be able to create a project",""
"failed","Mon Mar 31 06:21:30 GMT 2025","Mon Mar 31 06:21:30 GMT 2025","132","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userWithAllowedRoleCanCreateProjectTest","userWithAllowedRoleCanCreateProjectTest",""
"failed","Mon Mar 31 06:21:16 GMT 2025","Mon Mar 31 06:21:16 GMT 2025","72","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"failed","Mon Mar 31 06:21:29 GMT 2025","Mon Mar 31 06:21:30 GMT 2025","140","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userWithAllowedRoleCanCreateProjectTest","userWithAllowedRoleCanCreateProjectTest",""
"failed","Mon Mar 31 06:21:15 GMT 2025","Mon Mar 31 06:21:15 GMT 2025","71","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"failed","Mon Mar 31 06:21:17 GMT 2025","Mon Mar 31 06:21:17 GMT 2025","72","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"passed","Mon Mar 31 06:21:23 GMT 2025","Mon Mar 31 06:21:24 GMT 2025","1547","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCreatesNestedProjectsTest","User should be able to create nested projects",""
"broken","Mon Mar 31 06:21:26 GMT 2025","Mon Mar 31 06:21:26 GMT 2025","59","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCreatesProjectWithMandatoryFieldsOnlyTest","User should be able to create a project with the minimum required fields under Root project",""
"failed","Mon Mar 31 06:21:17 GMT 2025","Mon Mar 31 06:21:17 GMT 2025","77","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"passed","Mon Mar 31 06:21:20 GMT 2025","Mon Mar 31 06:21:20 GMT 2025","90","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithExistingNameTest","User should not be able to create a Project with an existing name",""
"failed","Mon Mar 31 06:21:17 GMT 2025","Mon Mar 31 06:21:17 GMT 2025","67","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"failed","Mon Mar 31 06:21:30 GMT 2025","Mon Mar 31 06:21:30 GMT 2025","104","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userWithRestrictedRoleCannotCreateProjectTest","User with restricted role should not be able to create a project",""
"failed","Mon Mar 31 06:21:21 GMT 2025","Mon Mar 31 06:21:21 GMT 2025","46","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithNonLatinIdTest","User should not be able to create a Project with a non-Latin ID",""
"broken","Mon Mar 31 06:21:27 GMT 2025","Mon Mar 31 06:21:27 GMT 2025","47","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCreatesProjectWithUnderscoreInIdTest","User should be able to create a Project with an ID containing an underscore",""
"failed","Mon Mar 31 06:21:22 GMT 2025","Mon Mar 31 06:21:22 GMT 2025","58","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithTooLongIdTest","User should not be able to create a Project with an ID longer than 225 characters",""
"failed","Mon Mar 31 06:21:17 GMT 2025","Mon Mar 31 06:21:17 GMT 2025","68","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"broken","Mon Mar 31 06:21:27 GMT 2025","Mon Mar 31 06:21:27 GMT 2025","37","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCreatesProjectWithSQLInjectionTest","User should be able to create a Project with an SQL injection payload in name (payload stored as text)",""
"failed","Mon Mar 31 06:21:30 GMT 2025","Mon Mar 31 06:21:30 GMT 2025","117","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userWithRestrictedRoleCannotCreateProjectTest","User with restricted role should not be able to create a project",""
"failed","Mon Mar 31 06:21:21 GMT 2025","Mon Mar 31 06:21:21 GMT 2025","40","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithNonLatinIdTest","User should not be able to create a Project with a non-Latin ID",""
"broken","Mon Mar 31 06:21:25 GMT 2025","Mon Mar 31 06:21:26 GMT 2025","241","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCreatesProjectWithCopyAllAssociatedSettingsTrueTest","User should be able to create a Project with copyAllAssociatedSettings set to true and verify copied settings",""
"broken","Mon Mar 31 06:21:27 GMT 2025","Mon Mar 31 06:21:27 GMT 2025","39","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCreatesProjectWithValidIdCharactersTest","User should be able to create a Project with an ID containing Latin letters, digits, and underscores",""
"failed","Mon Mar 31 06:21:17 GMT 2025","Mon Mar 31 06:21:17 GMT 2025","53","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"passed","Mon Mar 31 06:21:20 GMT 2025","Mon Mar 31 06:21:20 GMT 2025","98","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithExistingNameDifferentCaseTest","User should not be able to create a Project with an existing name in a different case",""
"failed","Mon Mar 31 06:21:41 GMT 2025","Mon Mar 31 06:21:41 GMT 2025","20","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithTheSameIdTest","User cannot create two build types with same id",""
"passed","Mon Mar 31 06:21:40 GMT 2025","Mon Mar 31 06:21:40 GMT 2025","53","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldNotBeAbleToFindProjectByNonExistingNameTest","User should not be able to find a project by a non-existing name",""
"failed","Mon Mar 31 06:21:22 GMT 2025","Mon Mar 31 06:21:22 GMT 2025","38","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithNonLatinIdTest","User should not be able to create a Project with a non-Latin ID",""
"passed","Mon Mar 31 06:21:39 GMT 2025","Mon Mar 31 06:21:39 GMT 2025","154","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldGetEmptyListWithCountAndStartTest","User should get an empty list when using count=0 and start=0",""
"failed","Mon Mar 31 06:21:21 GMT 2025","Mon Mar 31 06:21:21 GMT 2025","38","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithNonLatinIdTest","User should not be able to create a Project with a non-Latin ID",""
"broken","Mon Mar 31 06:21:26 GMT 2025","Mon Mar 31 06:21:26 GMT 2025","48","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCreatesProjectWithMaxLengthIdTest","User should be able to create a Project with an ID of maximum allowed length",""
"broken","Mon Mar 31 06:21:32 GMT 2025","Mon Mar 31 06:21:35 GMT 2025","2838","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldBeAbleToFindDeeplyNestedProjectByNameTest","User should be able to find a project by name when it's deeply nested in hierarchy",""
"failed","Mon Mar 31 06:21:14 GMT 2025","Mon Mar 31 06:21:14 GMT 2025","114","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"broken","Mon Mar 31 06:21:27 GMT 2025","Mon Mar 31 06:21:27 GMT 2025","28","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCreatesProjectWithOneCharacterNameTest","User should be able to create a Project with a name of length 1",""
"failed","Mon Mar 31 06:21:16 GMT 2025","Mon Mar 31 06:21:16 GMT 2025","86","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"passed","Mon Mar 31 06:21:40 GMT 2025","Mon Mar 31 06:21:40 GMT 2025","117","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldNotBeAbleToFindProjectByNameWithSpaceOnlyTest","User should not be able to find a project using a name with only a space",""
"broken","Mon Mar 31 06:21:26 GMT 2025","Mon Mar 31 06:21:26 GMT 2025","46","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCreatesProjectWithDigitsOnlyNameTest","User should be able to create a Project with a name consisting only of digits",""
"failed","Mon Mar 31 06:21:22 GMT 2025","Mon Mar 31 06:21:22 GMT 2025","44","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithSpaceAsNameTest","User should not be able to create a Project with a space as name",""
"broken","Mon Mar 31 06:21:27 GMT 2025","Mon Mar 31 06:21:27 GMT 2025","53","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCreatesProjectWithOneCharacterIdTest","User should be able to create a Project with an ID of length 1",""
"passed","Mon Mar 31 06:21:19 GMT 2025","Mon Mar 31 06:21:20 GMT 2025","417","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithExistingIdDifferentCaseTest","User should not be able to create a Project with an existing ID in a different case",""
"broken","Mon Mar 31 06:21:28 GMT 2025","Mon Mar 31 06:21:28 GMT 2025","34","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCreatesProjectWithXSSInNameTest","User should be able to create a Project with an XSS payload in name (payload stored as text)",""
"broken","Mon Mar 31 06:21:36 GMT 2025","Mon Mar 31 06:21:36 GMT 2025","156","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldBeAbleToFindProjectByMultiWordNameTest","User should be able to find a project by its name containing multiple words",""
"failed","Mon Mar 31 06:21:22 GMT 2025","Mon Mar 31 06:21:22 GMT 2025","59","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithNonLatinIdTest","User should not be able to create a Project with a non-Latin ID",""
"broken","Mon Mar 31 06:21:38 GMT 2025","Mon Mar 31 06:21:38 GMT 2025","130","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldBeAbleToSearchProjectByMaxLengthNameTest","User should be able to search for a project with the maximum allowed name length",""
"failed","Mon Mar 31 06:21:31 GMT 2025","Mon Mar 31 06:21:31 GMT 2025","101","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userWithRestrictedRoleCannotCreateProjectTest","User with restricted role should not be able to create a project",""
"broken","Mon Mar 31 06:21:26 GMT 2025","Mon Mar 31 06:21:26 GMT 2025","52","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCreatesProjectWithLocalizedNameTest","User should be able to create a Project with a localized name",""
"broken","Mon Mar 31 06:22:35 GMT 2025","Mon Mar 31 06:22:35 GMT 2025","1","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCannotCreateBuildTypeWithoutName","User should not be able to create build configuration without name",""
"failed","Mon Mar 31 06:21:39 GMT 2025","Mon Mar 31 06:21:39 GMT 2025","41","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldGetValidationErrorForNegativePaginationTest","User should get validation error for negative pagination parameters",""
"broken","Mon Mar 31 06:21:36 GMT 2025","Mon Mar 31 06:21:36 GMT 2025","95","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldBeAbleToFindProjectByDigitsOnlyNameTest","User should be able to find a project by a name consisting only of digits",""
"failed","Mon Mar 31 06:21:22 GMT 2025","Mon Mar 31 06:21:22 GMT 2025","41","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithSpacesInIdTest","User should not be able to create a Project with spaces in the middle of the ID",""
"passed","Mon Mar 31 06:21:22 GMT 2025","Mon Mar 31 06:21:22 GMT 2025","63","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithSameParentIdTest","User should not be able to create a Project with the same ID as its parent ID",""
"failed","Mon Mar 31 06:21:14 GMT 2025","Mon Mar 31 06:21:14 GMT 2025","116","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"passed","Mon Mar 31 06:21:19 GMT 2025","Mon Mar 31 06:21:19 GMT 2025","72","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEmptyNameTest","User should not be able to create Project with empty name",""
"failed","Mon Mar 31 06:21:18 GMT 2025","Mon Mar 31 06:21:18 GMT 2025","81","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"passed","Mon Mar 31 06:21:22 GMT 2025","Mon Mar 31 06:21:23 GMT 2025","58","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithoutAuthTest","User should not be able to create a project without authentication",""
"failed","Mon Mar 31 06:21:20 GMT 2025","Mon Mar 31 06:21:21 GMT 2025","75","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithInvalidStartingCharacterIdTest","User should not be able to create a Project with an ID starting with an underscore or a digit",""
"failed","Mon Mar 31 06:21:13 GMT 2025","Mon Mar 31 06:21:14 GMT 2025","830","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithDigitsOnlyIdTest","User should not be able to create a Project with an ID consisting only of digits",""
"failed","Mon Mar 31 06:21:15 GMT 2025","Mon Mar 31 06:21:16 GMT 2025","88","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"failed","Mon Mar 31 06:21:19 GMT 2025","Mon Mar 31 06:21:19 GMT 2025","82","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEmptyIdTest","User should not be able to create Project with empty id",""
"passed","Mon Mar 31 06:21:40 GMT 2025","Mon Mar 31 06:21:40 GMT 2025","74","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldNotBeAbleToFindProjectUsingXssInjectionInNameTest","User should not be able to find a project using XSS injection in name",""
"failed","Mon Mar 31 06:21:16 GMT 2025","Mon Mar 31 06:21:16 GMT 2025","54","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"broken","Mon Mar 31 06:22:35 GMT 2025","Mon Mar 31 06:22:35 GMT 2025","1","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildType","User should be able to create build configuration",""
"failed","Mon Mar 31 06:21:21 GMT 2025","Mon Mar 31 06:21:21 GMT 2025","69","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithNonLatinIdTest","User should not be able to create a Project with a non-Latin ID",""
"passed","Mon Mar 31 06:21:20 GMT 2025","Mon Mar 31 06:21:20 GMT 2025","109","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithExistingIdTest","User should not be able to create a Project with an existing ID",""
"broken","Mon Mar 31 06:21:27 GMT 2025","Mon Mar 31 06:21:27 GMT 2025","36","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCreatesProjectWithSpecialCharactersInNameTest","User should be able to create a Project with special characters in name",""
"passed","Mon Mar 31 06:21:40 GMT 2025","Mon Mar 31 06:21:40 GMT 2025","84","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldNotBeAbleToFindProjectByPartiallyMatchingWordsTest","User should not be able to find a project by partially matching name (e.g., using space instead of dash)",""
"failed","Mon Mar 31 06:21:31 GMT 2025","Mon Mar 31 06:21:31 GMT 2025","614","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userWithRestrictedRoleCannotCreateProjectTest","User with restricted role should not be able to create a project",""
"failed","Mon Mar 31 06:21:16 GMT 2025","Mon Mar 31 06:21:16 GMT 2025","76","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"failed","Mon Mar 31 06:21:41 GMT 2025","Mon Mar 31 06:22:35 GMT 2025","54723","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"broken","Mon Mar 31 06:21:37 GMT 2025","Mon Mar 31 06:21:37 GMT 2025","127","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldBeAbleToFindProjectBySingleCharacterNameTest","User should be able to find a project by a name consisting of a single character",""
"failed","Mon Mar 31 06:21:15 GMT 2025","Mon Mar 31 06:21:15 GMT 2025","79","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"passed","Mon Mar 31 06:22:36 GMT 2025","Mon Mar 31 06:22:38 GMT 2025","2610","Surefire suite","Surefire test","com.example.teamcity.ui.SetupServerTest","com.example.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest","Verifies that user can complete initial TeamCity setup: license acceptance and DB config."
"failed","Mon Mar 31 06:21:41 GMT 2025","Mon Mar 31 06:21:41 GMT 2025","14","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create Build Type",""
"broken","Mon Mar 31 06:21:27 GMT 2025","Mon Mar 31 06:21:27 GMT 2025","36","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCreatesProjectWithSpacesInNameTest","User should be able to create a Project with spaces in the middle of the name",""
"broken","Mon Mar 31 06:21:36 GMT 2025","Mon Mar 31 06:21:36 GMT 2025","115","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldBeAbleToFindProjectByNameTest","User should be able to find a project by its exact name",""
"broken","Mon Mar 31 06:21:37 GMT 2025","Mon Mar 31 06:21:37 GMT 2025","140","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldBeAbleToFindProjectByNameWithTrailingSpaceTest","User should be able to find a project by name that includes a trailing space",""
"failed","Mon Mar 31 06:21:14 GMT 2025","Mon Mar 31 06:21:15 GMT 2025","74","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"broken","Mon Mar 31 06:21:38 GMT 2025","Mon Mar 31 06:21:38 GMT 2025","300","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldBeAbleToFindSecondProjectWithCountAndStartTest","User should be able to find the second project when using count=1 and start=1",""
"passed","Mon Mar 31 06:21:19 GMT 2025","Mon Mar 31 06:21:19 GMT 2025","96","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEmptyParentProjectLocatorTest","User should not be able to create a Project if parent project locator is empty",""
"failed","Mon Mar 31 06:21:16 GMT 2025","Mon Mar 31 06:21:17 GMT 2025","60","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"failed","Mon Mar 31 06:21:18 GMT 2025","Mon Mar 31 06:21:18 GMT 2025","52","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
