"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 31 19:11:36 GMT 2025","Mon Mar 31 19:11:36 GMT 2025","191","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldGetEmptyListWithCountAndStartTest","User should get an empty list when using count=0 and start=0",""
"failed","Mon Mar 31 19:11:18 GMT 2025","Mon Mar 31 19:11:18 GMT 2025","55","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEmptyIdStringTest","User should not be able to create a Project with an empty ID String",""
"passed","Mon Mar 31 19:11:37 GMT 2025","Mon Mar 31 19:11:37 GMT 2025","72","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldNotBeAbleToFindProjectByNonExistingNameTest","User should not be able to find a project by a non-existing name",""
"passed","Mon Mar 31 19:11:19 GMT 2025","Mon Mar 31 19:11:19 GMT 2025","29","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEmptyNameTest","User should not be able to create Project with empty name",""
"failed","Mon Mar 31 19:11:36 GMT 2025","Mon Mar 31 19:11:36 GMT 2025","42","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldGetValidationErrorForNegativePaginationTest","User should get validation error for negative pagination parameters",""
"passed","Mon Mar 31 19:11:22 GMT 2025","Mon Mar 31 19:11:24 GMT 2025","1549","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCreatesNestedProjectsTest","User should be able to create nested projects",""
"failed","Mon Mar 31 19:11:38 GMT 2025","Mon Mar 31 19:11:38 GMT 2025","17","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithTheSameIdTest","User cannot create two build types with same id",""
"passed","Mon Mar 31 19:11:26 GMT 2025","Mon Mar 31 19:11:26 GMT 2025","37","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCreatesProjectWithOneCharacterNameTest","User should be able to create a Project with a name of length 1",""
"passed","Mon Mar 31 19:11:30 GMT 2025","Mon Mar 31 19:11:30 GMT 2025","169","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userWithRestrictedRoleCannotCreateRegularProjectTest","User with restricted role should not be able to create a regular project",""
"failed","Mon Mar 31 19:11:17 GMT 2025","Mon Mar 31 19:11:17 GMT 2025","63","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"failed","Mon Mar 31 19:11:25 GMT 2025","Mon Mar 31 19:11:25 GMT 2025","139","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCreatesProjectWithCopyAllAssociatedSettingsTrueTest","User should be able to create a Project with copyAllAssociatedSettings set to true and verify copied settings",""
"passed","Mon Mar 31 19:11:35 GMT 2025","Mon Mar 31 19:11:35 GMT 2025","121","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldBeAbleToFindProjectByNameWithSpecialCharactersTest","User should be able to find a project by name containing special characters",""
"passed","Mon Mar 31 19:11:30 GMT 2025","Mon Mar 31 19:11:32 GMT 2025","2285","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldBeAbleToFindDeeplyNestedProjectByNameTest","User should be able to find a project by name when it's deeply nested in hierarchy",""
"passed","Mon Mar 31 19:11:28 GMT 2025","Mon Mar 31 19:11:29 GMT 2025","162","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userWithAllowedRoleCanCreateRegularProjectTest","User with allowed role should be able to create a regular project",""
"passed","Mon Mar 31 19:11:19 GMT 2025","Mon Mar 31 19:11:19 GMT 2025","378","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithExistingIdDifferentCaseTest","User should not be able to create a Project with an existing ID in a different case",""
"passed","Mon Mar 31 19:11:34 GMT 2025","Mon Mar 31 19:11:34 GMT 2025","93","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldBeAbleToFindProjectByMultiWordNameTest","User should be able to find a project by its name containing multiple words",""
"failed","Mon Mar 31 19:11:21 GMT 2025","Mon Mar 31 19:11:21 GMT 2025","64","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithNonLatinIdTest","User should not be able to create a Project with a non-Latin ID",""
"passed","Mon Mar 31 19:11:24 GMT 2025","Mon Mar 31 19:11:24 GMT 2025","55","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCreatesProjectWith500LengthNameTest","User should be able to create a Project with a name of 500 characters",""
"failed","Mon Mar 31 19:11:15 GMT 2025","Mon Mar 31 19:11:15 GMT 2025","75","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"failed","Mon Mar 31 19:11:18 GMT 2025","Mon Mar 31 19:11:18 GMT 2025","49","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"failed","Mon Mar 31 19:11:16 GMT 2025","Mon Mar 31 19:11:16 GMT 2025","42","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"failed","Mon Mar 31 19:11:21 GMT 2025","Mon Mar 31 19:11:21 GMT 2025","47","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithNonLatinIdTest","User should not be able to create a Project with a non-Latin ID",""
"failed","Mon Mar 31 19:11:21 GMT 2025","Mon Mar 31 19:11:21 GMT 2025","59","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithNonLatinIdTest","User should not be able to create a Project with a non-Latin ID",""
"passed","Mon Mar 31 19:11:26 GMT 2025","Mon Mar 31 19:11:26 GMT 2025","22","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCreatesProjectWithSpecialCharactersInNameTest","User should be able to create a Project with special characters in name",""
"passed","Mon Mar 31 19:11:35 GMT 2025","Mon Mar 31 19:11:35 GMT 2025","99","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldBeAbleToFindProjectByNameWithTrailingSpaceTest","User should be able to find a project by name that includes a trailing space",""
"passed","Mon Mar 31 19:11:26 GMT 2025","Mon Mar 31 19:11:26 GMT 2025","42","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCreatesProjectWithOneCharacterIdTest","User should be able to create a Project with an ID of length 1",""
"failed","Mon Mar 31 19:11:22 GMT 2025","Mon Mar 31 19:11:22 GMT 2025","38","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithSpacesInIdTest","User should not be able to create a Project with spaces in the middle of the ID",""
"passed","Mon Mar 31 19:11:27 GMT 2025","Mon Mar 31 19:11:28 GMT 2025","1018","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCreatesSiblingProjectsTest","User should be able to create 20 sibling projects",""
"passed","Mon Mar 31 19:11:19 GMT 2025","Mon Mar 31 19:11:19 GMT 2025","117","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEmptyParentProjectLocatorTest","User should not be able to create a Project if parent project locator is empty",""
"failed","Mon Mar 31 19:11:21 GMT 2025","Mon Mar 31 19:11:21 GMT 2025","47","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithNonLatinIdTest","User should not be able to create a Project with a non-Latin ID",""
"passed","Mon Mar 31 19:11:29 GMT 2025","Mon Mar 31 19:11:29 GMT 2025","127","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userWithRestrictedRoleCannotCreateRegularProjectTest","User with restricted role should not be able to create a regular project",""
"passed","Mon Mar 31 19:11:25 GMT 2025","Mon Mar 31 19:11:25 GMT 2025","30","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCreatesProjectWithDigitsOnlyNameTest","User should be able to create a Project with a name consisting only of digits",""
"failed","Mon Mar 31 19:11:15 GMT 2025","Mon Mar 31 19:11:16 GMT 2025","113","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"passed","Mon Mar 31 19:11:20 GMT 2025","Mon Mar 31 19:11:20 GMT 2025","133","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithExistingNameDifferentCaseTest","User should not be able to create a Project with an existing name in a different case",""
"passed","Mon Mar 31 19:11:29 GMT 2025","Mon Mar 31 19:11:29 GMT 2025","121","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userWithRestrictedRoleCannotCreateNestedProjectTest","User with restricted role should not be able to create a nested project",""
"passed","Mon Mar 31 19:11:34 GMT 2025","Mon Mar 31 19:11:35 GMT 2025","132","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldBeAbleToFindProjectByNameTest","User should be able to find a project by its exact name",""
"failed","Mon Mar 31 19:11:14 GMT 2025","Mon Mar 31 19:11:14 GMT 2025","66","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"passed","Mon Mar 31 19:11:37 GMT 2025","Mon Mar 31 19:11:37 GMT 2025","104","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldNotBeAbleToFindProjectByNameWithSpaceOnlyTest","User should not be able to find a project using a name with only a space",""
"passed","Mon Mar 31 19:11:29 GMT 2025","Mon Mar 31 19:11:29 GMT 2025","167","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userWithRestrictedRoleCannotCreateRegularProjectTest","User with restricted role should not be able to create a regular project",""
"failed","Mon Mar 31 19:11:20 GMT 2025","Mon Mar 31 19:11:20 GMT 2025","74","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithInvalidStartingCharacterIdTest","User should not be able to create a Project with an ID starting with an underscore or a digit",""
"failed","Mon Mar 31 19:11:20 GMT 2025","Mon Mar 31 19:11:20 GMT 2025","47","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithInvalidStartingCharacterIdTest","User should not be able to create a Project with an ID starting with an underscore or a digit",""
"passed","Mon Mar 31 19:11:30 GMT 2025","Mon Mar 31 19:11:30 GMT 2025","127","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userWithRestrictedRoleCannotCreateRegularProjectTest","User with restricted role should not be able to create a regular project",""
"failed","Mon Mar 31 19:11:18 GMT 2025","Mon Mar 31 19:11:18 GMT 2025","37","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"failed","Mon Mar 31 19:11:14 GMT 2025","Mon Mar 31 19:11:14 GMT 2025","97","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"passed","Mon Mar 31 19:11:37 GMT 2025","Mon Mar 31 19:11:37 GMT 2025","68","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldNotBeAbleToFindProjectByPartiallyMatchingWordsTest","User should not be able to find a project by partially matching name (e.g., using space instead of dash)",""
"passed","Mon Mar 31 19:11:20 GMT 2025","Mon Mar 31 19:11:20 GMT 2025","138","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithExistingNameTest","User should not be able to create a Project with an existing name",""
"failed","Mon Mar 31 19:11:21 GMT 2025","Mon Mar 31 19:11:21 GMT 2025","35","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithNonLatinIdTest","User should not be able to create a Project with a non-Latin ID",""
"passed","Mon Mar 31 19:11:34 GMT 2025","Mon Mar 31 19:11:34 GMT 2025","143","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldBeAbleToFindProjectByDigitsOnlyNameTest","User should be able to find a project by a name consisting only of digits",""
"failed","Mon Mar 31 19:11:21 GMT 2025","Mon Mar 31 19:11:21 GMT 2025","39","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithNonLatinIdTest","User should not be able to create a Project with a non-Latin ID",""
"passed","Mon Mar 31 19:11:19 GMT 2025","Mon Mar 31 19:11:20 GMT 2025","128","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithExistingIdTest","User should not be able to create a Project with an existing ID",""
"passed","Mon Mar 31 19:11:26 GMT 2025","Mon Mar 31 19:11:26 GMT 2025","35","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCreatesProjectWithSpacesInNameTest","User should be able to create a Project with spaces in the middle of the name",""
"failed","Mon Mar 31 19:11:16 GMT 2025","Mon Mar 31 19:11:16 GMT 2025","53","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"failed","Mon Mar 31 19:11:21 GMT 2025","Mon Mar 31 19:11:21 GMT 2025","46","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithNonLatinIdTest","User should not be able to create a Project with a non-Latin ID",""
"passed","Mon Mar 31 19:11:25 GMT 2025","Mon Mar 31 19:11:26 GMT 2025","23","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCreatesProjectWithMaxLengthIdTest","User should be able to create a Project with an ID of maximum allowed length",""
"failed","Mon Mar 31 19:11:22 GMT 2025","Mon Mar 31 19:11:22 GMT 2025","40","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithSpaceAsIdTest","User should not be able to create a Project with a space as ID",""
"passed","Mon Mar 31 19:11:35 GMT 2025","Mon Mar 31 19:11:35 GMT 2025","132","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldBeAbleToFindProjectBySingleCharacterNameTest","User should be able to find a project by a name consisting of a single character",""
"passed","Mon Mar 31 19:11:37 GMT 2025","Mon Mar 31 19:11:37 GMT 2025","74","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldNotBeAbleToFindProjectUsingSqlInjectionInNameTest","User should not be able to find a project using SQL injection in name",""
"passed","Mon Mar 31 19:11:37 GMT 2025","Mon Mar 31 19:11:37 GMT 2025","66","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldNotBeAbleToFindProjectUsingXssInjectionInNameTest","User should not be able to find a project using XSS injection in name",""
"passed","Mon Mar 31 19:11:21 GMT 2025","Mon Mar 31 19:11:21 GMT 2025","30","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithNonExistentParentProjectTest","User should not be able to create a Project with a non-existent parentProject locator",""
"failed","Mon Mar 31 19:11:37 GMT 2025","Mon Mar 31 19:11:37 GMT 2025","27","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create Build Type",""
"passed","Mon Mar 31 19:11:22 GMT 2025","Mon Mar 31 19:11:22 GMT 2025","92","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithoutAuthTest","User should not be able to create a project without authentication",""
"passed","Mon Mar 31 19:11:35 GMT 2025","Mon Mar 31 19:11:36 GMT 2025","123","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldBeAbleToSearchProjectByMaxLengthNameTest","User should be able to search for a project with the maximum allowed name length",""
"failed","Mon Mar 31 19:11:14 GMT 2025","Mon Mar 31 19:11:14 GMT 2025","58","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"failed","Mon Mar 31 19:11:13 GMT 2025","Mon Mar 31 19:11:13 GMT 2025","347","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithDigitsOnlyIdTest","User should not be able to create a Project with an ID consisting only of digits",""
"failed","Mon Mar 31 19:11:22 GMT 2025","Mon Mar 31 19:11:22 GMT 2025","40","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithTooLongIdTest","User should not be able to create a Project with an ID longer than 225 characters",""
"failed","Mon Mar 31 19:11:18 GMT 2025","Mon Mar 31 19:11:18 GMT 2025","60","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEmptyIdTest","User should not be able to create Project with empty id",""
"failed","Mon Mar 31 19:11:18 GMT 2025","Mon Mar 31 19:11:18 GMT 2025","51","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"passed","Mon Mar 31 19:11:36 GMT 2025","Mon Mar 31 19:11:37 GMT 2025","146","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldNotBeAbleToFindProjectByNameWithDifferentLetterCaseTest","User should not be able to find a project by name with different letter case",""
"passed","Mon Mar 31 19:11:29 GMT 2025","Mon Mar 31 19:11:29 GMT 2025","111","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userWithRestrictedRoleCannotCreateNestedProjectTest","User with restricted role should not be able to create a nested project",""
"passed","Mon Mar 31 19:11:28 GMT 2025","Mon Mar 31 19:11:28 GMT 2025","172","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userWithAllowedRoleCanCreateNestedProjectTest","User with allowed role should be able to create a nested project",""
"passed","Mon Mar 31 19:11:35 GMT 2025","Mon Mar 31 19:11:35 GMT 2025","109","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldBeAbleToFindProjectByNameWithLeadingSpaceTest","User should be able to find a project by name that starts with a space",""
"failed","Mon Mar 31 19:11:16 GMT 2025","Mon Mar 31 19:11:17 GMT 2025","50","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"passed","Mon Mar 31 19:11:25 GMT 2025","Mon Mar 31 19:11:25 GMT 2025","177","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCreatesProjectWithCopyAllAssociatedSettingsFalseTest","User should be able to create a Project with copyAllAssociatedSettings set to false and verify fields are NOT copied",""
"passed","Mon Mar 31 19:11:26 GMT 2025","Mon Mar 31 19:11:26 GMT 2025","31","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCreatesProjectWithValidIdCharactersTest","User should be able to create a Project with an ID containing Latin letters, digits, and underscores",""
"failed","Mon Mar 31 19:11:14 GMT 2025","Mon Mar 31 19:11:14 GMT 2025","120","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"passed","Mon Mar 31 19:11:26 GMT 2025","Mon Mar 31 19:11:26 GMT 2025","49","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCreatesProjectWithUnderscoreInIdTest","User should be able to create a Project with an ID containing an underscore",""
"passed","Mon Mar 31 19:11:36 GMT 2025","Mon Mar 31 19:11:36 GMT 2025","151","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userShouldNotBeAbleToFindProjectByEmptyNameTest","User should not be able to find a project using empty name as a search parameter",""
"passed","Mon Mar 31 19:11:21 GMT 2025","Mon Mar 31 19:11:22 GMT 2025","44","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithSameParentIdTest","User should not be able to create a Project with the same ID as its parent ID",""
"failed","Mon Mar 31 19:11:17 GMT 2025","Mon Mar 31 19:11:17 GMT 2025","73","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
"failed","Mon Mar 31 19:11:17 GMT 2025","Mon Mar 31 19:11:17 GMT 2025","63","Surefire suite","Surefire test","com.example.teamcity.api.ProjectCrudTest","com.example.teamcity.api.ProjectCrudTest","userCannotCreateProjectWithEachSpecialCharacterInIdTest","User should not be able to create a Project with special characters in ID",""
